id,description,size,price,product_code,typeid,qty_break,qty_discount,qty_instock,qty_ordered,special,clearance,can_backorder,status,cost,last_costed_date,display_order,barcode,color_name,color_background_color,color_background_image,shipping_weight,shipping_volume,shipping_container,notify_when_instock,source,new_product,core_product
3851,aaa,30cm,1185,DCXP15-30,625,0,0,13,0,0,0,n,active,343,1/05/2013,40,932222901509,Mustard,FFFFFF,,0,0,,,F,0,0
3852,aaa,35cm,1277,DCXP15-35,625,0,0,51,0,0,0,n,active,386,1/05/2013,38,932222901510,Mustard,FFFFFF,,0,0,,,F,0,0
3853,aaa,40cm,1405,DCXP15-40,625,0,0,34,0,0,0,n,active,421,1/05/2013,36,932222901511,Mustard,FFFFFF,,0,0,,,F,0,0
3854,aaa,45cm,1570,DCXP15-45,625,0,0,31,0,0,0,n,active,479,1/05/2013,34,932222901512,Mustard,FFFFFF,,0,0,,,F,0,0
3855,aaa,50cm,1753,DCXP15-50,625,0,0,16,0,0,0,n,active,536,1/05/2013,32,932222901513,Mustard,FFFFFF,,0,0,,,F,0,0
22,aaa,225gsm,363,DCYB25,34,12,10,1213,0,0,0,n,active,146,16/07/2012,100,932222900166,,FFFFFF,,0,0,,,B,0,0
2044,aaa,24x24cm,450,DT022,238,12,20,480,0,0,0,n,active,99,9/11/2010,0,932222900356,,FFFFFF,,0,0,,y,F,0,1
2046,aaa,65cm,325,DT027,240,48,30,0,0,0,0,n,active,86,7/06/2012,5,932222900412,Blue or Red,FFFFFF,,0,0,,y,F,0,1
2449,aaa,25cm,2150,DT061,262,6,20,264,0,0,0,n,active,885,29/09/2010,0,932222900298,,FFFFFF,,0,0,,,F,0,0
2454,aaa,"8\""",145,DT066,167,6,20,107,0,0,0,n,active,34,1/02/2012,30,932222900851,,FFFFFF,,0,0,,y,F,0,0
2455,aaa,"10\""",155,DT067,167,6,20,418,0,0,0,n,active,45,1/02/2012,20,932222900852,,FFFFFF,,0,0,,y,F,0,0
2456,aaa,"13\""",165,DT068,167,6,20,343,0,0,0,n,active,56,1/02/2012,10,932222900853,,FFFFFF,,0,0,,y,F,0,0
2615,aaa,20cm,2290,DT081,284,6,20,9,0,0,0,n,active,904,29/09/2010,0,932222900312,,FFFFFF,,0,0,,,F,0,0
2825,aaa,,395,DT112,388,6,20,80,0,0,0,n,active,175,23/02/2010,0,932222900775,,FFFFFF,,0,0,,,F,0,0
3068,aaa,7.5cm,4269,DT117-box,453,4,30,8,0,0,0,n,active,1347,7/06/2012,0,932222900901,,FFFFFF,,0,0,,y,F,0,0
3475,aaa,,50,DT125,538,24,30,466,0,0,0,n,active,7,29/04/2011,0,NA69,,FFFFFF,,0,0,,y,F,0,0
3856,aaa,,395,DT130,626,0,0,0,0,0,0,n,active,75,16/08/2011,100,NA90,,FFFFFF,,0,0,,y,B,0,0
3156,aaa,34cm,295,DT133,240,30,30,190,0,0,0,n,active,85,7/06/2012,10,932222900934,Orange or Green,FFFFFF,,0,0,,y,F,0,0
3159,aaa,32cm,1485,DT134,479,6,20,48,0,0,0,n,active,820,23/02/2010,0,932222900947,,FFFFFF,,0,0,,,F,0,0
3157,aaa,15x8x8cm,450,DT135,477,48,30,96,0,0,0,n,active,163,7/06/2012,0,932222900948,,FFFFFF,,0,0,,y,F,0,0
3278,aaa,,395,DT140,500,0,0,0,0,0,0,n,active,70,16/08/2011,0,932222900991,,FFFFFF,,0,0,,y,F,0,0
3279,aaa,,395,DT141,500,0,0,48,0,0,0,n,active,102,1/06/2010,0,932222900992,,FFFFFF,,0,0,,y,F,0,0
3388,aaa,16cm,475,DT143,523,12,10,14,0,0,0,y,active,331,26/03/2013,80,932222900188,,FFFFFF,,0,0,,,B,0,0
3389,aaa,Large 90x110cm,475,DT144,523,12,10,0,0,0,0,y,active,328,26/03/2013,70,932222900189,,FFFFFF,,0,0,,,B,0,0
3476,aaa,36cm,550,DT145-blu,539,12,20,360,0,0,0,n,active,243,15/05/2011,90,932222900544,Blue,FFFFFF,,0,0,,,F,0,0
3477,aaa,36cm,550,DT145-brn,539,12,20,360,0,0,0,n,active,243,15/05/2011,80,,Brown,FFFFFF,,0,0,,,F,0,0
3478,aaa,,935,DT145-set,539,6,20,0,0,0,0,n,active,486,15/05/2011,70,NA71,,FFFFFF,,0,0,,,B,0,0
3591,aaa,20 pieces/box 60x40cm,7900,DT147,566,0,0,37,0,0,0,n,active,2620,20/09/2011,0,932222901016,Pink & Blue assorted,FFFFFF,,0,0,,,F,0,0
3593,aaa,17cm,299,DT148,523,12,10,0,0,0,0,y,active,208,26/03/2013,60,932222901030,,FFFFFF,,0,0,,,B,0,0
3725,aaa,38cm,638,DT149,523,12,10,0,0,0,0,y,active,444,20/08/2012,20,932222901210,,FFFFFF,,0,0,,,B,0,0
3759,aaa,6cm,4170,DT150,611,4,30,96,0,0,0,n,active,1601,7/06/2012,0,932222901226,,FFFFFF,,0,0,,y,F,0,0
3757,aaa,30x20xH10cm,440,DT151,610,48,30,1059,0,0,0,n,active,196,7/06/2012,20,932222901227,,FFFFFF,,0,0,,,F,0,0
3758,aaa,25x10x11cm,366,DT152,610,48,30,1074,0,0,0,n,active,163,7/06/2012,40,932222901228,,FFFFFF,,0,0,,,F,0,0
3756,aaa,19x13cm,194,DT153,609,36,30,864,0,0,0,n,active,86,7/06/2012,0,932222901229,As Pictured,FFFFFF,,0,0,,,F,0,0
3879,aaa,17x7x11cm,450,DT154,629,6,10,538,0,0,0,n,active,255,17/01/2013,200,932222901523,Green,FFFFFF,,0,0,,,F,0,0
3880,aaa,17x7x11cm,450,DT155,629,6,10,577,0,0,0,n,active,255,17/01/2013,190,932222901524,Orange,FFFFFF,,0,0,,,F,0,0
3881,aaa,17x7x11cm,450,DT156,629,6,10,601,0,0,0,n,active,255,17/01/2013,180,932222901525,Yellow,FFFFFF,,0,0,,,F,0,0
3882,aaa,18x9x12cm,450,DT157,629,6,10,471,0,0,0,n,active,217,17/01/2013,170,932222901526,Black,FFFFFF,,0,0,,,F,0,0
3883,aaa,18x9x12cm,450,DT158,629,6,10,366,0,0,0,n,active,217,17/01/2013,160,932222901527,White,FFFFFF,,0,0,,,F,0,0
3884,aaa,8x6x14cm,295,DT159,629,6,10,558,0,0,0,n,active,125,17/01/2013,150,932222901528,Grey,FFFFFF,,0,0,,,F,0,0
3885,aaa,8x6x14cm,295,DT160,629,6,10,528,0,0,0,n,active,125,17/01/2013,140,932222901529,Brown,FFFFFF,,0,0,,,F,0,0
3886,aaa,11x8x8cm,395,DT161,629,6,10,490,0,0,0,n,active,143,17/01/2013,130,932222901530,Green,FFFFFF,,0,0,,,F,0,0
3887,aaa,11x8x8cm,395,DT162,629,6,10,554,0,0,0,n,active,143,17/01/2013,120,932222901531,Orange,FFFFFF,,0,0,,,F,0,0
3289,aaa,26cm dia.,150,FF02-blu,504,18,20,384,0,0,0,n,active,45,1/06/2010,90,932222900984,Blue,1E90FF,,0,0,,,F,0,0
3290,aaa,26cm dia.,150,FF02-grn,504,18,20,337,0,0,0,n,active,45,1/06/2010,80,,Green,00FF00,,0,0,,,F,0,0
3291,aaa,26cm dia.,150,FF02-red,504,18,20,325,0,0,0,n,active,45,1/06/2010,70,,Red,FF0000,,0,0,,,F,0,0
3288,aaa,,450,FF02-set,504,6,20,410,0,0,0,n,active,136,1/06/2010,50,NA68,Assorted Colours,FFFFFF,,0,0,,,F,0,0
2984,aaa,Large 90x110cm,2621,FUTDCLGE-brn,180,0,0,0,0,0,0,n,active,1229,8/08/2008,55,NA23,Brown,603311,,0,0,,,B,0,0
1638,aaa,Large 90x110cm,2621,FUTDCLGE-dkb,180,0,0,0,0,0,0,n,active,1229,8/08/2008,50,NA24,Dark Blue,00008B,,0,0,,,B,0,0
3779,aaa,Large 90x110cm,2621,FUTDCLGE-lte,180,0,0,0,0,0,0,n,active,1229,8/08/2008,43,NA85,Latte,FFF8EF,,0,0,,,B,0,0
2985,aaa,Medium 75x88cm,2004,FUTDCMED-brn,180,0,0,0,0,0,0,n,active,1006,8/08/2008,85,NA16,Brown,603311,,0,0,,,B,0,0
1639,aaa,Medium 75x88cm,2004,FUTDCMED-dkb,180,0,0,0,0,0,0,n,active,1006,8/08/2008,80,NA17,Dark Blue,00008B,,0,0,,,B,0,0
3778,aaa,Medium 75x88cm,2004,FUTDCMED-lte,180,0,0,0,0,0,0,n,active,1006,8/08/2008,73,NA84,Latte,FFF8EF,,0,0,,,B,0,0
2983,aaa,Extra Large 100x125cm,3290,FUTDCXLG-brn,180,0,0,0,0,0,0,n,active,1326,8/08/2008,25,NA30,Brown,603311,,0,0,,,B,0,0
1640,aaa,Extra Large 100x125cm,3290,FUTDCXLG-dkb,180,0,0,0,0,0,0,n,active,1326,8/08/2008,20,NA31,Dark Blue,00008B,,0,0,,,B,0,0
3780,aaa,Extra Large 100x125cm,3290,FUTDCXLG-lte,180,0,0,0,0,0,0,n,active,1326,8/08/2008,13,NA86,Latte,FFF8EF,,0,0,,,B,0,0
3557,aaa,Large 90x110cm,4421,FUTDLGE-brn,181,0,0,0,0,0,0,n,active,2546,19/10/2010,70,932222901358,Brown,603311,,0,0,,,B,0,0
3558,aaa,Large 90x110cm,4421,FUTDLGE-dkb,181,0,0,0,0,0,0,n,active,2546,19/10/2010,65,932222901359,Dark Blue,00008B,,0,0,,,B,0,0
3776,aaa,Large 90x110cm,4421,FUTDLGE-lte,181,0,0,0,0,0,0,n,active,2546,19/10/2010,58,932222901363,Latte,FFF8EF,,0,0,,,B,0,0
3564,aaa,Medium 75x88cm,3100,FUTDMED-brn,181,0,0,0,0,0,0,n,active,1906,19/10/2010,110,932222901351,Brown,603311,,0,0,,,B,0,0
3565,aaa,Medium 75x88cm,3100,FUTDMED-dkb,181,0,0,0,0,0,0,n,active,1926,19/10/2010,105,932222901352,Dark Blue,00008B,,0,0,,,B,0,0
3775,aaa,Medium 75x88cm,3100,FUTDMED-lte,181,0,0,0,0,0,0,n,active,1926,19/10/2010,93,932222901356,Latte,FFF8EF,,0,0,,,B,0,0
3571,aaa,Extra Large 100x125cm,5537,FUTDXLG-brn,181,0,0,0,0,0,0,n,active,2878,19/10/2010,30,932222901365,Brown,603311,,0,0,,,B,0,0
3572,aaa,Extra Large 100x125cm,5537,FUTDXLG-dkb,181,0,0,0,0,0,0,n,active,2878,19/10/2010,25,932222901366,Dark Blue,00008B,,0,0,,,B,0,0
3777,aaa,Extra Large 100x125cm,5537,FUTDXLG-lte,181,0,0,0,0,0,0,n,active,2878,19/10/2010,18,932222901370,Latte,FFF8EF,,0,0,,,B,0,0
2635,aaa,,101,GIFT12,298,0,0,0,0,0,0,,inactive,100,1/01/2006,,,,,,,,,,F,0,0
2018,aaa,12cakes/pack (100gsm each),3495,GR52,154,0,0,10,0,0,0,y,active,2268,6/05/2011,0,931801100547,,FFFFFF,,0,0,,,F,0,0
2869,aaa,,495,HP009-blu,143,12,10,68,0,0,0,n,active,66,25/02/2010,40,932222900439,Blue,0000FF,,0,0,,y,F,0,0
2871,aaa,,495,HP009-red,143,12,10,60,0,0,0,n,active,66,25/02/2010,10,,Red,FF0000,,0,0,,y,F,0,0
2968,aaa,Large,4018,IGLSLGE-pbr,184,0,0,10,0,0,0,y,active,2393,20/09/2011,15,932222900001,Brown,603311,,0,0,,,B,0,0
1937,aaa,20cm,1008,K9C20B,16,0,0,12,0,0,0,y,active,282,19/03/2010,130,932222900154,,FFFFFF,,0,0,,,B,0,0
1938,aaa,20cm,948,K9C20V,15,0,0,0,0,0,0,y,active,219,19/03/2010,140,932222900116,,FFFFFF,,0,0,,,B,0,0
1941,aaa,25cm,1114,K9C25B,16,0,0,0,0,0,0,y,active,293,19/03/2010,120,932222900155,,FFFFFF,,0,0,,,B,0,0
1942,aaa,25cm,1058,K9C25V,15,0,0,0,0,0,0,y,active,248,19/03/2010,130,932222900117,,FFFFFF,,0,0,,,B,0,0
1945,aaa,30cm,1380,K9C30B,16,0,0,0,0,0,0,y,active,348,19/03/2010,110,932222900156,,FFFFFF,,0,0,,,B,0,0
1946,aaa,30cm,1309,K9C30V,15,0,0,0,0,0,0,y,active,285,19/03/2010,120,932222900118,,FFFFFF,,0,0,,,B,0,0
1949,aaa,35cm,1614,K9C35B,16,0,0,0,0,0,0,y,active,383,19/03/2010,100,932222900157,,FFFFFF,,0,0,,,B,0,0
1950,aaa,35cm,1415,K9C35V,15,0,0,0,0,0,0,y,active,318,19/03/2010,110,932222900119,,FFFFFF,,0,0,,,B,0,0
1953,aaa,40cm,2052,K9C40B,16,0,0,0,0,0,0,y,active,524,19/03/2010,90,932222900158,,FFFFFF,,0,0,,,B,0,0
1978,aaa,40cm,1925,K9C40V,15,0,0,0,0,0,0,y,active,483,19/03/2010,90,932222900120,,FFFFFF,,0,0,,,B,0,0
1957,aaa,45cm,2130,K9C45B,16,0,0,1,0,0,0,y,active,546,19/03/2010,80,932222900159,,FFFFFF,,0,0,,,B,0,0
1954,aaa,45cm,1957,K9C45V,15,0,0,0,0,0,0,y,active,484,19/03/2010,80,932222900121,,FFFFFF,,0,0,,,B,0,0
1961,aaa,50cm,3022,K9C50B,16,0,0,0,0,0,0,y,active,708,19/03/2010,70,932222900160,,FFFFFF,,0,0,,,B,0,0
1958,aaa,50cm,2853,K9C50V,15,0,0,0,0,0,0,y,active,647,19/03/2010,70,932222900122,,FFFFFF,,0,0,,,B,0,0
1965,aaa,55cm,3114,K9C55B,16,0,0,0,0,0,0,y,active,732,19/03/2010,60,932222900161,,FFFFFF,,0,0,,,B,0,0
1962,aaa,55cm,2924,K9C55V,15,0,0,0,0,0,0,y,active,673,19/03/2010,60,932222900123,,FFFFFF,,0,0,,,B,0,0
1969,aaa,60cm,3145,K9C60B,16,0,0,0,0,0,0,y,active,808,19/03/2010,50,932222900162,,FFFFFF,,0,0,,,B,0,0
1966,aaa,60cm,2995,K9C60V,15,0,0,0,0,0,0,y,active,749,19/03/2010,50,932222900124,,FFFFFF,,0,0,,,B,0,0
1973,aaa,65cm,3797,K9C65B,16,0,0,0,0,0,0,y,active,998,19/03/2010,45,932222900163,,FFFFFF,,0,0,,,B,0,0
1970,aaa,65cm,3764,K9C65V,15,0,0,0,0,0,0,y,active,940,7/01/2008,40,932222900125,,FFFFFF,,0,0,,,B,0,0
1977,aaa,70cm,3990,K9C70B,16,0,0,0,0,0,0,y,active,1019,19/03/2010,30,932222900164,,FFFFFF,,0,0,,,B,0,0
1974,aaa,70cm,3817,K9C70V,15,0,0,1,0,0,0,y,active,981,19/03/2010,30,932222900126,,FFFFFF,,0,0,,,B,0,0
1979,aaa,75cm,4365,K9C75B,16,0,0,1,0,0,0,y,active,1112,19/03/2010,20,932222900295,,FFFFFF,,0,0,,,B,0,0
3744,aaa,75cm,4217,K9C75V,15,0,0,0,0,0,0,y,active,1112,4/05/2013,10,932222901212,,FFFFFF,,0,0,,,B,0,0
1980,aaa,80cm,4803,K9C80B,16,0,0,0,0,0,0,y,active,1181,19/03/2010,0,932222900296,,FFFFFF,,0,0,,,B,0,0
3745,aaa,80cm,4334,K9C80V,15,0,0,1,0,0,0,y,active,1181,4/05/2013,5,932222901213,,FFFFFF,,0,0,,,B,0,0
1991,aaa,20cm,1234,K9S20-blu,19,0,0,1,0,0,0,y,active,226,29/03/2012,1070,932222900171,Blue,0000FF,,0,0,,,B,0,0
3215,aaa,20cm,1234,K9S20-brn,19,0,0,0,0,0,0,y,active,226,29/03/2012,1060,,Brown,440000,,0,0,,,B,0,0
3214,aaa,20cm,1234,K9S20-bur,19,0,0,1,0,0,0,y,active,226,29/03/2012,1050,,Burgundy,990000,,0,0,,,B,0,0
3213,aaa,20cm,1234,K9S20-gry,19,0,0,2,0,0,0,y,active,226,29/03/2012,1040,,Grey,555555,,0,0,,,B,0,0
2941,aaa,20cm,1234,K9S20-pnk,19,0,0,0,0,0,0,y,active,226,29/03/2012,1030,,Pink,FF69B4,,0,0,,,B,0,0
1992,aaa,20cm,1234,K9S20-pur,19,0,0,1,0,0,0,y,active,226,29/03/2012,1020,,Purple,800080,,0,0,,,B,0,0
1993,aaa,20cm,1234,K9S20-red,19,0,0,0,0,0,0,y,active,226,29/03/2012,1010,,Red,FF0000,,0,0,,,B,0,0
1994,aaa,25cm,1338,K9S25-blu,19,0,0,1,0,0,0,y,active,245,29/03/2012,970,932222900172,Blue,0000FF,,0,0,,,B,0,0
3218,aaa,25cm,1338,K9S25-brn,19,0,0,2,0,0,0,y,active,245,29/03/2012,960,,Brown,440000,,0,0,,,B,0,0
3217,aaa,25cm,1338,K9S25-bur,19,0,0,8,0,0,0,y,active,245,29/03/2012,950,,Burgundy,990000,,0,0,,,B,0,0
3216,aaa,25cm,1338,K9S25-gry,19,0,0,9,0,0,0,y,active,245,29/03/2012,940,,Grey,555555,,0,0,,,B,0,0
2942,aaa,25cm,1338,K9S25-pnk,19,0,0,4,0,0,0,y,active,245,29/03/2012,930,,Pink,FF69B4,,0,0,,,B,0,0
1995,aaa,25cm,1338,K9S25-pur,19,0,0,3,0,0,0,y,active,245,29/03/2012,920,,Purple,800080,,0,0,,,B,0,0
1996,aaa,25cm,1338,K9S25-red,19,0,0,3,0,0,0,y,active,245,29/03/2012,910,,Red,FF0000,,0,0,,,B,0,0
1997,aaa,30cm,1452,K9S30-blu,19,0,0,7,0,0,0,y,active,266,29/03/2012,870,932222900173,Blue,0000FF,,0,0,,,B,0,0
3221,aaa,30cm,1452,K9S30-brn,19,0,0,4,0,0,0,y,active,266,29/03/2012,860,,Brown,440000,,0,0,,,B,0,0
3220,aaa,30cm,1452,K9S30-bur,19,0,0,4,0,0,0,y,active,266,29/03/2012,850,,Burgundy,990000,,0,0,,,B,0,0
3219,aaa,30cm,1452,K9S30-gry,19,0,0,7,0,0,0,y,active,266,29/03/2012,840,,Grey,555555,,0,0,,,B,0,0
2943,aaa,30cm,1452,K9S30-pnk,19,0,0,7,0,0,0,y,active,266,29/03/2012,830,,Pink,FF69B4,,0,0,,,B,0,0
1998,aaa,30cm,1452,K9S30-pur,19,0,0,4,0,0,0,y,active,266,29/03/2012,820,,Purple,800080,,0,0,,,B,0,0
1999,aaa,30cm,1452,K9S30-red,19,0,0,6,0,0,0,y,active,266,29/03/2012,810,,Red,FF0000,,0,0,,,B,0,0
2000,aaa,35cm,1709,K9S35-blu,19,0,0,4,0,0,0,y,active,313,29/03/2012,770,932222900174,Blue,0000FF,,0,0,,,B,0,0
3224,aaa,35cm,1709,K9S35-brn,19,0,0,1,0,0,0,y,active,313,29/03/2012,760,,Brown,440000,,0,0,,,B,0,0
3223,aaa,35cm,1709,K9S35-bur,19,0,0,3,0,0,0,y,active,313,29/03/2012,750,,Burgundy,990000,,0,0,,,B,0,0
3222,aaa,35cm,1709,K9S35-gry,19,0,0,4,0,0,0,y,active,313,29/03/2012,740,,Grey,555555,,0,0,,,B,0,0
2944,aaa,35cm,1709,K9S35-pnk,19,0,0,0,0,0,0,y,active,313,29/03/2012,730,,Pink,FF69B4,,0,0,,,B,0,0
2001,aaa,35cm,1709,K9S35-pur,19,0,0,4,0,0,0,y,active,313,29/03/2012,720,,Purple,800080,,0,0,,,B,0,0
2002,aaa,35cm,1709,K9S35-red,19,0,0,0,0,0,0,y,active,313,29/03/2012,710,,Red,FF0000,,0,0,,,B,0,0
2003,aaa,40cm,1856,K9S40-blu,19,0,0,4,0,0,0,y,active,340,29/03/2012,670,932222900175,Blue,0000FF,,0,0,,,B,0,0
3227,aaa,40cm,1856,K9S40-brn,19,0,0,0,0,0,0,y,active,340,29/03/2012,660,,Brown,440000,,0,0,,,B,0,0
3226,aaa,40cm,1856,K9S40-bur,19,0,0,4,0,0,0,y,active,340,29/03/2012,650,,Burgundy,990000,,0,0,,,B,0,0
3225,aaa,40cm,1856,K9S40-gry,19,0,0,5,0,0,0,y,active,340,29/03/2012,640,,Grey,555555,,0,0,,,B,0,0
2949,aaa,40cm,1856,K9S40-pnk,19,0,0,7,0,0,0,y,active,340,29/03/2012,630,,Pink,FF69B4,,0,0,,,B,0,0
2004,aaa,40cm,1856,K9S40-pur,19,0,0,8,0,0,0,y,active,340,29/03/2012,620,,Purple,800080,,0,0,,,B,0,0
2005,aaa,40cm,1856,K9S40-red,19,0,0,3,0,0,0,y,active,340,29/03/2012,610,,Red,FF0000,,0,0,,,B,0,0
2006,aaa,45cm,1944,K9S45-blu,19,0,0,0,0,0,0,y,active,356,29/03/2012,570,932222900176,Blue,0000FF,,0,0,,,B,0,0
3230,aaa,45cm,1944,K9S45-brn,19,0,0,1,0,0,0,y,active,356,29/03/2012,560,,Brown,440000,,0,0,,,B,0,0
3229,aaa,45cm,1944,K9S45-bur,19,0,0,0,0,0,0,y,active,356,29/03/2012,550,,Burgundy,990000,,0,0,,,B,0,0
3228,aaa,45cm,1944,K9S45-gry,19,0,0,0,0,0,0,y,active,356,29/03/2012,540,,Grey,555555,,0,0,,,B,0,0
2945,aaa,45cm,1944,K9S45-pnk,19,0,0,0,0,0,0,y,active,356,29/03/2012,530,,Pink,FF69B4,,0,0,,,B,0,0
2007,aaa,45cm,1944,K9S45-pur,19,0,0,2,0,0,0,y,active,356,29/03/2012,520,,Purple,800080,,0,0,,,B,0,0
2008,aaa,45cm,1944,K9S45-red,19,0,0,0,0,0,0,y,active,356,29/03/2012,510,,Red,FF0000,,0,0,,,B,0,0
2009,aaa,50cm,2632,K9S50-blu,19,0,0,6,0,0,0,y,active,482,29/03/2012,470,932222900177,Blue,0000FF,,0,0,,,B,0,0
3233,aaa,50cm,2632,K9S50-brn,19,0,0,1,0,0,0,y,active,482,29/03/2012,460,,Brown,440000,,0,0,,,B,0,0
3232,aaa,50cm,2632,K9S50-bur,19,0,0,1,0,0,0,y,active,482,29/03/2012,450,,Burgundy,990000,,0,0,,,B,0,0
3231,aaa,50cm,2632,K9S50-gry,19,0,0,0,0,0,0,y,active,482,29/03/2012,440,,Grey,555555,,0,0,,,B,0,0
2946,aaa,50cm,2632,K9S50-pnk,19,0,0,4,0,0,0,y,active,482,29/03/2012,430,,Pink,FF69B4,,0,0,,,B,0,0
2010,aaa,50cm,2632,K9S50-pur,19,0,0,5,0,0,0,y,active,482,29/03/2012,420,,Purple,800080,,0,0,,,B,0,0
2011,aaa,50cm,2632,K9S50-red,19,0,0,2,0,0,0,y,active,482,29/03/2012,410,,Red,FF0000,,0,0,,,B,0,0
3293,aaa,55cm,2889,K9S55-blu,19,0,0,4,0,0,0,y,active,514,29/03/2012,370,932222900075,Blue,0000FF,,0,0,,,B,0,0
3294,aaa,55cm,2889,K9S55-brn,19,0,0,0,0,0,0,y,active,514,29/03/2012,360,,Brown,440000,,0,0,,,B,0,0
3295,aaa,55cm,2889,K9S55-bur,19,0,0,3,0,0,0,y,active,514,29/03/2012,350,,Burgundy,990000,,0,0,,,B,0,0
3296,aaa,55cm,2889,K9S55-gry,19,0,0,5,0,0,0,y,active,514,29/03/2012,340,,Grey,555555,,0,0,,,B,0,0
3297,aaa,55cm,2889,K9S55-pnk,19,0,0,4,0,0,0,y,active,514,29/03/2012,330,,Pink,FF69B4,,0,0,,,B,0,0
3298,aaa,55cm,2889,K9S55-pur,19,0,0,0,0,0,0,y,active,514,29/03/2012,320,,Purple,800080,,0,0,,,B,0,0
3299,aaa,55cm,2889,K9S55-red,19,0,0,3,0,0,0,y,active,514,29/03/2012,310,,Red,FF0000,,0,0,,,B,0,0
2015,aaa,60cm,2976,K9S60-blu,19,0,0,0,0,0,0,y,active,545,29/03/2012,270,932222900178,Blue,0000FF,,0,0,,,B,0,0
3236,aaa,60cm,2976,K9S60-brn,19,0,0,4,0,0,0,y,active,545,29/03/2012,260,,Brown,440000,,0,0,,,B,0,0
3235,aaa,60cm,2976,K9S60-bur,19,0,0,1,0,0,0,y,active,545,29/03/2012,250,,Burgundy,990000,,0,0,,,B,0,0
3234,aaa,60cm,2976,K9S60-gry,19,0,0,0,0,0,0,y,active,545,29/03/2012,240,,Grey,555555,,0,0,,,B,0,0
2948,aaa,60cm,2976,K9S60-pnk,19,0,0,1,0,0,0,y,active,545,29/03/2012,230,,Pink,FF69B4,,0,0,,,B,0,0
2016,aaa,60cm,2976,K9S60-pur,19,0,0,0,0,0,0,y,active,545,29/03/2012,220,,Purple,800080,,0,0,,,B,0,0
2017,aaa,60cm,2976,K9S60-red,19,0,0,4,0,0,0,y,active,545,29/03/2012,210,,Red,FF0000,,0,0,,,B,0,0
3300,aaa,70cm,3226,K9S70-blu,19,0,0,1,0,0,0,y,active,591,29/03/2012,170,932222900993,Blue,0000FF,,0,0,,,B,0,0
3301,aaa,70cm,3226,K9S70-brn,19,0,0,1,0,0,0,y,active,591,29/03/2012,160,,Brown,440000,,0,0,,,B,0,0
3302,aaa,70cm,3226,K9S70-bur,19,0,0,0,0,0,0,y,active,591,29/03/2012,150,,Burgundy,990000,,0,0,,,B,0,0
3303,aaa,70cm,3226,K9S70-gry,19,0,0,0,0,0,0,y,active,591,29/03/2012,140,,Grey,555555,,0,0,,,B,0,0
3304,aaa,70cm,3226,K9S70-pnk,19,0,0,0,0,0,0,y,active,591,29/03/2012,130,,Pink,FF69B4,,0,0,,,B,0,0
3305,aaa,70cm,3226,K9S70-pur,19,0,0,1,0,0,0,y,active,591,29/03/2012,120,,Purple,800080,,0,0,,,B,0,0
3306,aaa,70cm,3226,K9S70-red,19,0,0,1,0,0,0,y,active,591,29/03/2012,110,,Red,FF0000,,0,0,,,B,0,0
2012,aaa,80cm,3646,K9S80-blu,19,0,0,1,0,0,0,y,active,668,29/03/2012,70,932222900179,Blue,0000FF,,0,0,,,B,0,0
3239,aaa,80cm,3646,K9S80-brn,19,0,0,0,0,0,0,y,active,668,29/03/2012,60,,Brown,440000,,0,0,,,B,0,0
3238,aaa,80cm,3646,K9S80-bur,19,0,0,0,0,0,0,y,active,668,29/03/2012,50,,Burgundy,990000,,0,0,,,B,0,0
3237,aaa,80cm,3646,K9S80-gry,19,0,0,0,0,0,0,y,active,668,29/03/2012,40,,Grey,555555,,0,0,,,B,0,0
2947,aaa,80cm,3646,K9S80-pnk,19,0,0,1,0,0,0,y,active,668,29/03/2012,30,,Pink,FF69B4,,0,0,,,B,0,0
2013,aaa,80cm,3646,K9S80-pur,19,0,0,0,0,0,0,y,active,668,29/03/2012,20,,Purple,800080,,0,0,,,B,0,0
2014,aaa,80cm,3646,K9S80-red,19,0,0,1,0,0,0,y,active,668,29/03/2012,10,,Red,FF0000,,0,0,,,B,0,0
3639,aaa,2x110cm,445,LC010-blk,80,0,0,203,0,0,0,n,active,134,1/02/2012,40,932222901150,Black,0,,0.106,0,,y,F,0,0
3640,aaa,2x110cm,445,LC010-red,80,0,0,181,0,0,0,n,active,134,1/02/2012,30,932222901151,Red,FF0000,,0.106,0,,y,F,0,0
3641,aaa,3.5x110cm,578,LC012-blk,80,0,0,96,0,0,0,n,active,175,1/02/2012,20,932222901152,Black,0,,0.262,0,,y,F,0,0
3642,aaa,3.5x110cm,578,LC012-red,80,0,0,144,0,0,0,n,active,175,1/02/2012,10,932222901153,Red,FF0000,,0.262,0,,y,F,0,0
3760,aaa,30cm,595,LC050-blu,612,0,0,2,0,0,0,n,active,292,7/06/2012,60,932222901293,Blue,0000FF,,0,0,,y,B,0,0
3762,aaa,30cm,595,LC050-brn,612,0,0,9,0,0,0,n,active,292,7/06/2012,50,932222901294,Brown,A52A2A,,0,0,,y,B,0,0
3761,aaa,30cm,595,LC050-lpk,612,0,0,0,0,0,0,n,active,292,7/06/2012,40,932222901295,Light Pink,FFB6C1,,0,0,,y,B,0,0
3764,aaa,30cm,595,LC050-pnk,612,0,0,4,0,0,0,n,active,292,7/06/2012,20,932222901296,Pink,FF1493,,0,0,,y,B,0,0
